Tabf21,Tabf22,Tabf23,Tabf24,Tabf25,Tabf26,Tabf27,Tabf28,Tabf29,Tabf210,Tabf211,Tabf212,Tabf213,Tabf214,Tabf215,Tabf216,Tabf217,Tabf218,Tabf219,Tabf220,Tabf221,Tabf222,Tabf223,Tabf224,Tabf225,Tabf226,Tabf227,Tabf228,Tabf229,Tabf230,Tabf231,Tabf232,Tabf233,Tabf234,Tabf235,Tabf236,Tabf237,Tabf238,Tabf239,Tabf240,Tabf241,Tabf242,Tabf243,Tabf244,Tabf245,Tabf246,Tabf247,Tabf248,Tabf249,Tabf250,Tabf251,Tabf252,Tabf253,Tabf254,Tabf255,Tabf256,Tabf257,Tabf258,Tabf259,Tabf260,Tabf261,Tabf262,Tabf263,Tabf264,Tabf265,Tabf266,Tabf267,Tabf268,Tabf269,Tabf270,Tabf271,Tabf272,Tabf273,Tabf274,Tabf275,Tabf276,Tabf277,Tabf278,Tabf279,Tabf280,Tabf281,Tabf282,Tabf283,Tabf284,Tabf285,Tabf286,Tabf287,Tabf288,Tabf289,Tabf290,Tabf291,Tabf292,Tabf293,Tabf294,Tabf295,Tabf296,Tabf297,Tabf298,Tabf299,Tabf2100,Tabf2101,Tabf2102,Tabf2103,Tabf2104,Tabf2105,Tabf2106
383,-20,1419,1.27633214350387e-26,-8.94777906292298e-23,2.6698175405007e-19,-4.42580669773321e-16,4.45490085188464e-13,-2.77819164521277e-10,1.03183106900766e-07,-1.9564820192443e-05,0.00115970813391678,-0.235090275388812,1.40312957522119,-444.975598472002,447.356235648761,-1.09250760245068e-23,-4.62870986149384e-22,6.24064288648197e-18,1.72761426110932e-16,-1.37587834306166e-12,-2.02910137750738e-11,1.48410809249907e-07,6.547556163751e-07,-0.0092906806334543,0.00479267154146232,-20.5544372296211,-493.675916116405,477.557609961617,-1.24228018375649e-24,5.29486562825146e-22,8.73474144213555e-19,-2.68305623409226e-16,-2.37571719410075e-13,4.54817282692365e-11,3.19197781852326e-08,-3.00551025158214e-06,-0.0029434084301308,0.0650116908299365,-14.1042787846452,-520.690899889115,516.336786563039,-7.61913868050673e-25,-9.91403317529018e-23,5.58359699200344e-19,6.2288157990624e-17,-1.55897306729393e-13,-1.30817733441763e-11,2.10679354935168e-08,1.01928712590865e-06,-0.00206376182929392,-0.0272289097261463,-17.0963423759934,-517.711430213068,514.34707767108,1.02841355711717e-119,3.91736639664267e-117,-1.86475201818887e-113,-7.73667865604929e-111,1.46769970350363e-107,6.99380464499802e-105,-6.27876397709668e-102,-3.81873993580889e-99,1.36102479152044e-96,1.39706862810479e-93,1.09187080726449e-92,-3.57866944969659e-88,-1.01314939360698e-85,6.46803063197561e-83,3.1272859584127e-80,-7.96894671787755e-78,-4.060744961838e-75,5.83242265769067e-73,-2.16826271305342e-70,-9.68865151384087e-69,2.10442882067751e-64,-1.98347069388428e-63,-4.94113043990958e-59,-5.62859521926276e-59,7.34314589817895e-54,6.55283084312022e-53,-7.88915746219435e-49,-1.0547271438038e-47,6.39906182309126e-44,9.82030129069123e-43,-3.97847922225265e-39,-6.21467676803124e-38,1.89855930696418e-34,2.8071936491819e-33,-6.89898066025391e-30,-9.19070132676548e-29,1.87836967339963e-25,2.18942945229309e-24,-3.73726764272186e-21,-3.82076013350003e-20,5.24200159433205e-17,4.99241511500534e-16,-4.92558151405287e-13,-4.99025958528392e-12,2.87545513837286e-09,3.57131005592406e-08,-9.05330706414007e-06,-0.000139997584747846,0.00243844681912913,0.15678726829877,-20.2147189433135
384,-113,1124,4.90241226874857e-26,-2.10889376715152e-22,3.53134948089904e-19,-2.83527024304632e-16,1.05221505982569e-13,-1.21524284786301e-11,-1.37132351825897e-09,1.08982305900965e-06,-0.000212755644703601,-0.407802249573145,-1.59408448194061,-471.758908095387,500.843338743171,-4.36464707225689e-24,-5.40717716027946e-22,3.12401699599002e-18,2.89965450092656e-16,-8.42950010903035e-13,-5.33420783435612e-11,1.07465471006141e-07,3.76356136399007e-06,-0.00803035029870579,-0.0870425271960353,-14.6785866907767,-535.918383355583,484.676343533694,-6.52642516567404e-25,-2.93988770754648e-22,4.31341428289143e-19,1.35124209605545e-16,-1.26178515179943e-13,-1.9086025729705e-11,2.06004565753118e-08,7.59067313172573e-07,-0.00234709481475851,0.00776630571536171,-17.8088051968456,-412.763628557497,489.925731777483,-1.09113465182958e-24,5.56817482712152e-23,7.22312328161395e-19,4.83484383256412e-18,-1.88999946723606e-13,-5.07939378555985e-12,2.33756384716e-08,3.28087367846085e-07,-0.00210576915196986,0.0036368183449817,-20.0265971545324,-397.741588815619,485.939083616541,7.54888184203011e-122,-5.89345619901727e-119,-1.5797851163368e-115,1.22495283982836e-112,1.48958889003443e-109,-1.11595258394539e-106,-8.28931447697085e-104,5.66609765941635e-101,2.97378649763125e-98,-1.60294351072689e-95,-6.91223646388171e-93,1.46208143479485e-90,9.12011248489095e-88,6.80573332219986e-85,-5.45542366228814e-84,-3.01168330672031e-79,-2.47605571214196e-77,4.68562574707047e-74,5.09401350808401e-72,2.75978031333167e-69,-3.2944997694591e-67,-3.08461229554606e-63,-7.62574612862532e-62,8.05740579438283e-58,2.74435214009808e-56,-1.31703746006595e-52,-4.82735409779102e-51,1.54044159684852e-47,5.86732492337598e-46,-1.34551823434118e-42,-5.28213929282461e-41,8.89556726075615e-38,3.5707672773739e-36,-4.44554011912556e-33,-1.79862434321165e-31,1.65953202299964e-28,6.61566060264444e-27,-4.52720350877754e-24,-1.72362513223879e-22,8.72307318569031e-20,3.05850723754651e-18,-1.12684057035392e-15,-3.55019654731234e-14,8.94719806619154e-12,2.64748916807795e-10,-3.65982243472411e-08,-1.18114408428506e-06,4.8843839779695e-05,-0.00511755677670548,-0.0933300212245337,-14.4305294400261
385,-11,1256,6.30045099561164e-26,-4.07304359642167e-22,1.11317092803342e-18,-1.67035204327049e-15,1.49261038183614e-12,-8.0309431391127e-10,2.49212733387823e-07,-4.00453898574442e-05,0.00337938354142336,-0.707018059336841,-0.949401537437246,-378.16800697435,351.778877886976,-6.22655073283199e-23,-1.22909025125287e-20,2.32134287585432e-17,3.57382996731503e-15,-3.37753761042414e-12,-3.50454829504887e-10,2.43968422275893e-07,1.24931361605994e-05,-0.0107469789607704,-0.080443673744318,-20.8567594327005,-499.571896861913,351.678096321992,-1.08452119690517e-24,-1.07733720713166e-21,2.50698852196969e-19,4.24619451875585e-16,-1.47325443461576e-14,-5.73774148329988e-11,4.29747716266752e-09,3.24571821867166e-06,-0.00181142451774652,-0.050205502645357,-20.9927132772055,-509.741382915925,358.350367182569,-6.84842201644147e-24,-5.22547686412923e-21,1.26341988123217e-18,1.50966073380326e-15,-2.20498888404647e-14,-1.43473032065338e-10,-1.9836292844347e-09,4.88387409067929e-06,-0.00118765813509193,-0.0318334019793347,-18.1147223062683,-503.267017337383,354.074733602761,-4.94233066420947e-116,-1.74662364262962e-113,5.65586890668122e-110,2.06316408188564e-107,-2.69912525536534e-104,-1.04451029534557e-101,6.33364605275111e-99,2.80443074606828e-96,-4.19351234125361e-94,-3.49781359245571e-91,-1.72224732854385e-88,-1.85180744149079e-86,5.37739896438287e-83,1.49383744285665e-80,-5.80399329484328e-78,-2.47763407794034e-75,-2.95055489267396e-73,1.21054987068885e-70,1.98065376715661e-67,2.85518980950305e-65,-3.4392105994145e-62,-7.58382814024419e-60,3.6600796022636e-57,9.94730540293745e-55,-2.66888115085169e-52,-8.89807036357273e-50,1.33470364133601e-47,5.88341577519132e-45,-4.08859545228698e-43,-2.96160202098754e-40,2.79981995787106e-39,1.14570647149321e-35,4.23246894464804e-34,-3.39869304267194e-31,-2.4698055290813e-29,7.64371131771814e-27,7.56536306471411e-25,-1.27669524698528e-22,-1.4838514677168e-20,1.53399241061468e-18,1.90678000836917e-16,-1.26418419380074e-14,-1.55242145047014e-12,6.63185688403903e-11,7.37296729969692e-09,-1.93368578211599e-07,-1.69447973536353e-05,0.000231187085881299,0.00032292665381727,-0.108899820883012,-17.8676729588876
386,-127,1304,-8.69708595161079e-27,5.01973990294223e-23,-1.19979967586451e-19,1.52550665687231e-16,-1.0983818234102e-13,4.39658167317067e-11,-9.48341564963242e-09,1.73825366194413e-06,-0.000231720492928053,-0.348111801042366,-0.39549738825134,-487.969930090404,470.093844901985,-8.28579957277045e-24,1.14777991354188e-22,5.34004976881626e-18,-9.98980696634056e-17,-1.29826341116293e-12,2.54739456414079e-11,1.48984403631873e-07,-2.40829297390572e-06,-0.0096984167860121,0.0852353483479376,-15.1123870535882,-520.877655913957,534.374462196608,4.57452558007395e-25,7.30425061875012e-23,-2.11901824113692e-19,-6.34259126921081e-17,4.32742313156519e-15,1.75793746374804e-11,1.01819815638743e-08,-1.45440739648437e-06,-0.0024724467398659,-0.0148431828920586,-21.4485214612734,-498.095102936564,469.260159647489,-1.01570994090517e-24,-1.81591319303312e-22,5.13628715450106e-19,5.7098957926962e-17,-1.06729671453468e-13,-3.20525218210021e-12,1.34896063139499e-08,2.0168486616671e-08,-0.00160387668640814,-0.028839360654702,-16.2507993744718,-496.8768176115,465.189840059649,1.44795167660493e-123,-1.21082633184234e-119,-4.96566489492134e-117,3.22160387988682e-113,8.25147583814306e-111,-3.88867659480555e-107,-8.56110884136056e-105,2.80320363562603e-101,6.12213777559366e-99,-1.32840101342115e-95,-3.18062306635197e-93,4.2293440469969e-90,1.237027828629e-87,-8.43243138858252e-85,-3.65190295556988e-82,5.91170089417319e-80,8.15809273778816e-77,2.40130237597049e-74,-1.33626058705832e-71,-1.05352280412066e-68,1.43054875053169e-66,2.35972422232726e-63,-4.41899983330687e-62,-3.65495532106002e-58,-1.78209836048899e-56,4.21074783773186e-53,4.36387916837934e-51,-3.69887478719408e-48,-5.85831567353982e-46,2.49269879758166e-43,5.48700847408452e-41,-1.28265276872144e-38,-3.78629642180484e-36,4.97025315455001e-34,1.94465864575187e-31,-1.41437172987632e-29,-7.35631009973781e-27,2.8225210251062e-25,1.99410741319607e-22,-3.55291095250416e-21,-3.68541609733187e-18,1.80509204982308e-17,4.23185252447454e-14,1.99146808536865e-13,-2.43269385560581e-10,-3.94750946730399e-09,2.94930107626747e-07,1.9666974869025e-05,-0.00696989737986272,0.0586580428941989,-16.0522931064751
387,-101,1334,-1.15955046455167e-26,6.6918048460528e-23,-1.57243059460107e-19,1.9057312166108e-16,-1.21926895915558e-13,3.44784982335897e-11,6.36864495955754e-11,-8.30086166251068e-07,-0.000256594657262786,-0.379788412935783,-0.926195728019039,-467.722745498439,446.488148389083,-5.17415237603e-24,8.45404588503814e-22,3.64997735362108e-18,-4.18619650645173e-16,-1.00829794121031e-12,7.66609131035111e-11,1.38846727110332e-07,-6.05411691371346e-06,-0.0110308116403246,0.172801871844809,-15.3400899091398,-508.631531199597,467.073883356833,5.1685372977771e-25,3.86761302002677e-22,1.26222259701119e-19,-1.36733839100787e-16,-1.61602258642098e-13,1.03621201714107e-11,3.46311619938551e-08,4.83465643093161e-07,-0.00382165955833186,-0.0378428850492217,-15.253329145996,-492.9047009025,424.997439510218,-1.51605102987361e-25,-1.42054097139248e-22,2.50030153400254e-19,6.23018758282635e-17,-1.16465828299237e-13,-7.2587843731982e-12,2.23531314651912e-08,2.18589145079272e-07,-0.00268254342053195,0.00158471564107305,-17.3912295566681,-492.167616209143,421.66308720398,-1.10518415091987e-120,-5.06726291058993e-118,2.10250109080914e-114,8.92391007069613e-112,-1.78064631154369e-108,-6.64693181825558e-106,8.67016490935731e-103,2.50609667158284e-100,-2.55967782932929e-97,-3.15290660877384e-95,4.06740496043062e-92,-1.49929735099231e-89,-2.61646366613332e-88,9.19411960169505e-84,-1.25541015518232e-81,-2.45513636677481e-78,1.52100852606353e-76,3.58589959801955e-73,5.37019661296023e-71,-1.38166473318026e-68,-2.66828474086721e-65,-6.51510454102414e-63,6.17597230383262e-60,1.81104926817846e-57,-9.64153874625311e-55,-2.6957890600542e-52,1.11223286681034e-49,2.76059081489413e-47,-9.81151448571507e-45,-2.06781428828551e-42,6.6998504772205e-40,1.15057577995305e-37,-3.54120929438923e-35,-4.72282883039968e-33,1.43534109591765e-30,1.3923302782201e-28,-4.37997417706657e-26,-2.783174786335e-24,9.76647117253325e-22,3.28435999170839e-20,-1.51768931475898e-17,-1.16756023839186e-16,1.51660710146034e-13,-2.13965279759441e-12,-8.28039944281392e-10,2.67040164004658e-08,1.52817725977958e-06,-7.67199253108666e-05,-0.00737752075381652,0.0384313032737297,-19.8776418377463
388,-95,1283,5.32723408297839e-27,-4.28977926668239e-23,1.40191096493116e-19,-2.42122040057485e-16,2.37918436807533e-13,-1.30706659226139e-10,3.46051896343876e-08,-1.86886730785799e-06,5.60061794305424e-05,-0.633615722581596,-3.7761251104364,-422.656270343997,415.144322715741,-2.57455622535348e-23,-1.42287717789037e-21,1.26937720632742e-17,4.65757578484781e-16,-2.40100783441246e-12,-4.11917471111436e-11,2.23755138574288e-07,-3.25222840338741e-07,-0.0122452850130943,0.133717824507133,-6.65603730656885,-476.978596429975,516.611476703173,-1.32488850126429e-24,1.07434710094095e-22,9.44485224031757e-19,-5.85509164370148e-17,-2.58304867154401e-13,1.04146279397539e-11,3.43176588140413e-08,-5.44698765479279e-07,-0.00324246748922675,-0.0175497586223876,-16.5891187432443,-489.434106341907,458.14631704301,-1.66629837721356e-24,-4.73713547748364e-23,1.01849880546825e-18,2.08704490161466e-17,-2.38898994732035e-13,-3.89741024268405e-12,2.8289761176493e-08,4.2294816467549e-07,-0.00259607028997035,-0.0155110019360567,-13.2823642815153,-487.467058329997,454.148356877427,-1.06719483108462e-118,-1.28975933562066e-116,1.86128110435571e-112,2.26494938628057e-110,-1.46619100537539e-106,-1.84504047024908e-104,6.81959072444111e-101,9.26417103619297e-99,-2.03778007166606e-95,-3.21415434483647e-93,3.89655107320058e-90,8.1849968315315e-88,-4.04812047621317e-85,-1.58415240528118e-82,-4.09558555109708e-81,2.37066951994524e-77,7.97351350061421e-75,-2.73454077859854e-72,-9.4552220232862e-70,2.32911125967916e-67,-4.96688999459248e-65,-1.22087298138073e-62,3.26985289353127e-59,-7.72203731483794e-59,-5.70494792931109e-54,9.48287285750214e-53,6.24595620290702e-49,-1.12111720151684e-47,-4.87894960495354e-44,8.02543700835414e-43,2.82944894769361e-39,-3.90730467587096e-38,-1.22958304964107e-34,1.27320386891635e-33,3.96971698645713e-30,-2.41914615084884e-29,-9.27770695214144e-26,8.58566750868811e-26,1.48871444967926e-21,8.12604714833569e-21,-1.45447756654888e-17,-2.10840742275789e-16,5.34450809299726e-14,2.26566560139191e-12,4.42036543916709e-10,-1.0165996948701e-08,-5.35113904425375e-06,1.68981757178341e-05,0.00563419688623617,0.0625748489633446,-14.9825549664389
389,-36,1376,2.03273284626741e-26,-1.45295679766599e-22,4.38215143056174e-19,-7.2280622280748e-16,7.0491033269654e-13,-4.07938760441372e-10,1.30932340414299e-07,-1.85565835736143e-05,0.00051809711264059,-0.42694268687316,-2.87093076375043,-484.923053696948,475.234668507958,-3.09600178082536e-24,3.0559112620845e-22,2.05096926072555e-18,-1.88507790504327e-16,-5.37501144670532e-13,4.25544101223796e-11,7.08781248565545e-08,-3.94305672638296e-06,-0.00632252776103557,0.118939867249661,-15.818183067837,-533.299176764635,495.92199288691,-3.81940442923229e-25,1.31652099713591e-22,3.59319065056537e-19,-6.92685097633009e-17,-1.2906665841026e-13,1.30850334337572e-11,2.17786175152084e-08,-9.38024982760947e-07,-0.00264152407321229,0.0088813083909588,-13.4352567161591,-552.349681204879,460.031901575058,7.3219703377073e-25,5.28943737344637e-22,-2.36982599299554e-19,-2.37476734418332e-16,-5.13340520545879e-15,3.42155357131175e-11,9.20901374216426e-09,-1.65293367373668e-06,-0.00193966329172537,0.0218836025363062,-18.18556899437,-550.355732935617,457.882485304248,-1.4777297940093e-122,2.60229922621427e-119,3.38320344248031e-116,-5.85833631731299e-113,-3.20876141629423e-110,5.94793625284771e-107,1.44068363029108e-104,-3.5700100172119e-101,-6.72986811383212e-100,1.39148077808895e-95,-3.11202407909331e-93,-3.6409230628469e-90,2.11317480675698e-87,6.54554267000407e-85,-7.93048506998676e-82,-9.84666415112294e-80,1.98402561860592e-76,2.38643907832659e-74,-3.37632281064153e-71,-8.45897539091116e-69,3.48843155371612e-66,2.43612330693977e-63,-5.4067056234488e-62,-5.0918071094171e-58,-5.48233272325676e-56,7.87959912396371e-53,1.17435688379443e-50,-9.2423118378139e-48,-1.45396444771107e-45,8.32561735878813e-43,1.2644101703309e-40,-5.78250727855264e-38,-8.11082260347583e-36,3.08484868187017e-33,3.87842784720651e-31,-1.25019341888432e-28,-1.3714340928142e-26,3.77667602376168e-24,3.50553394812677e-22,-8.26107619916766e-20,-6.21945316811263e-18,1.25282583575555e-15,7.13216731067591e-14,-1.23176555098578e-11,-4.58465545425124e-10,7.0164476986233e-08,1.14496316241671e-06,-0.000188318435479802,-0.00499151307102653,0.242459369807475,-18.0951824351452
39,-74,1175,1.24944605595337e-26,-6.49918312109537e-23,1.45113520493871e-19,-1.85790277744113e-16,1.52423453787278e-13,-8.04524927854494e-11,2.28588454151398e-08,-7.83175860782932e-07,-0.00058335123436216,-0.398050543200069,1.59799485523525,-423.338557569375,438.921481052952,-1.28010647626076e-23,-5.61171905251628e-22,7.13982513890369e-18,2.33677080484614e-16,-1.533455327264e-12,-3.10375611092896e-11,1.6035100105122e-07,1.02114742307203e-06,-0.00975215841948469,0.0113710893521139,-11.7694411683232,-434.000794453391,472.77695325338,-2.82604625325637e-24,7.07458930952866e-22,1.46252719839757e-18,-3.16684436259656e-16,-2.92129470010635e-13,5.13302473064752e-11,2.96797185605685e-08,-3.81458508937418e-06,-0.00255932475324155,0.111037618968864,-4.87917428846551,-479.709818661115,509.683564047196,-9.0281564817869e-25,1.16740751734491e-22,5.72076790560412e-19,-5.85806610605067e-17,-1.40659540595567e-13,1.08576319679297e-11,1.72751794461234e-08,-9.26270999632713e-07,-0.00180121798455584,0.0289651364114435,-4.2334803565667,-476.745654344793,507.659955619347,2.9415506998829e-119,-2.29074648664842e-116,-4.7323899276604e-113,4.08835817596027e-110,3.27497733712818e-107,-3.27481876625105e-104,-1.21112801683889e-101,1.52757460229589e-98,2.14986835175036e-96,-4.41659121742003e-93,9.53967034740547e-92,7.19203189843986e-88,-1.46885904937616e-85,-1.12337271039956e-83,3.3982140672801e-80,-2.75878944351056e-77,-2.30677848764462e-75,8.19429897937754e-72,-7.05403431916874e-70,-1.36788399702328e-66,2.53471386353047e-64,1.49626862598272e-61,-4.42642789652768e-59,-1.01502442961144e-56,5.20687776111207e-54,2.16446864858069e-52,-4.46055761194485e-49,3.94027296846956e-47,2.85370972479483e-44,-5.64863626913724e-42,-1.36753157224087e-39,4.20575772715843e-37,4.85164676452834e-35,-2.11460903890927e-32,-1.24150109426859e-30,7.58231182679855e-28,2.19152904742109e-26,-1.94937806063357e-23,-2.48430302960335e-22,3.52549702503935e-19,1.6447531220455e-18,-4.30678436539206e-15,-7.33396739991687e-15,3.31446074711962e-11,6.37254510902614e-11,-1.41872910933328e-07,-4.65350811439532e-07,0.000260870500719834,-0.00708692987970705,-0.0974107305608408,-14.1087300894139
390,-44,1380,6.1981496700121e-27,-4.67788575070818e-23,1.47947099749089e-19,-2.55330496015716e-16,2.62151116765519e-13,-1.63223292162794e-10,5.93214375870632e-08,-1.07764234094715e-05,0.000786545601215434,-0.418316516154644,-3.15491974930675,-459.048333386713,501.16647454569,-7.14058879132774e-24,5.99508897845357e-22,4.74150812429539e-18,-2.84579783755579e-16,-1.18888745813886e-12,4.66394872974607e-11,1.38956923861723e-07,-3.05839172540683e-06,-0.00875953847136877,0.026824206551099,-13.6524113131203,-540.758653711039,595.625389028076,-2.08304239645165e-25,-1.15924888821897e-23,2.14625242224262e-19,-6.65482040811276e-18,-8.25025206392806e-14,7.34110546678658e-12,1.49612631064024e-08,-1.38740582344935e-06,-0.00208200834383845,0.0407640913275804,-17.3893676121887,-544.96369234805,553.366017902893,-4.95686227718565e-25,2.03412106904976e-22,3.87382424207552e-19,-1.2457887556116e-16,-1.13257156115736e-13,2.42442993646639e-11,1.54592688467186e-08,-1.83206553505139e-06,-0.00165021231887752,0.0647174844242095,-19.8811507769788,-540.2161506407,545.166048508103,-7.21895113405762e-122,2.59287681583039e-119,1.78195545830619e-115,-6.14843120327536e-113,-1.98116833205738e-109,6.34659938119968e-107,1.31005297752709e-103,-3.72554539385308e-101,-5.66917673457326e-98,1.33925659532424e-95,1.62172347096096e-92,-2.83358563108291e-90,-2.65208509126651e-87,2.48621082699586e-85,-5.1411179511865e-83,2.34158257173254e-80,1.83826540187015e-76,-5.8879051188502e-76,-6.58856375201521e-71,-5.0404213786271e-69,1.5095760482121e-65,2.07812036876773e-63,-2.5817550360872e-60,-4.7150200941177e-58,3.45134627918098e-55,7.30027330870957e-53,-3.6607687593487e-50,-8.2628922338118e-48,3.08522890703783e-45,7.02111917266327e-43,-2.05309317787771e-40,-4.51020404903044e-38,1.06602585873768e-35,2.17737436123087e-33,-4.24577635377053e-31,-7.76224277208073e-29,1.26821581120874e-26,1.98054192558034e-24,-2.76135015255516e-22,-3.4369541847698e-20,4.23835751424741e-18,3.72200855287617e-16,-4.44178203232288e-14,-2.11125133117108e-12,3.13660648002901e-10,2.86313094398589e-09,-1.37297702152596e-06,2.26010392447795e-05,-0.00524214515384621,-0.0818319495875949,-12.8891456537602
391,-61,1380,3.67688140302774e-27,-2.53745734904713e-23,7.48030903474046e-20,-1.21461996013311e-16,1.15213457414011e-13,-6.02656823471336e-11,1.19495008689002e-08,2.7586097111986e-06,-0.00106256544243272,-0.330969788847816,0.534001909227092,-461.563264536184,467.199227880809,-8.05506634115808e-24,4.04254363422655e-22,4.92386321479599e-18,-2.10204778821057e-16,-1.1673741012926e-12,4.14393574730855e-11,1.37530426724108e-07,-3.54260504565802e-06,-0.00972591997179472,0.091951580371045,-11.3588650607552,-541.295003502133,534.696317552351,-5.27623494559457e-25,8.0656883201685e-23,5.02953302355812e-19,-5.36061572140882e-17,-1.77813706465712e-13,1.26179312728168e-11,2.78764946746394e-08,-1.23392819717105e-06,-0.00290922903117358,0.0401939160729943,-15.8201301509185,-579.809368305851,553.370858454942,-4.47794501124784e-25,-2.91245270221394e-23,3.93654502468193e-19,2.07184335994443e-17,-1.28493473131574e-13,-5.45288355209833e-12,1.9095112598993e-08,6.17330136307353e-07,-0.0021055809690111,-0.0208109211967184,-10.9090741324486,-578.849767904789,551.134740602071,3.27593024692809e-121,2.99300141680816e-118,-7.34985068275488e-115,-6.57623341130812e-112,7.33553981888828e-109,6.58699961827395e-106,-4.2242466243983e-103,-3.94633925425196e-100,1.49606581196261e-97,1.54848004630103e-94,-3.01686209919064e-92,-4.01731641055944e-89,1.42718498960153e-87,6.11716353695394e-84,9.73810956890708e-82,-8.98255772861986e-80,-2.52935154407482e-76,-2.2499723944865e-73,1.55831088983634e-72,6.78074600031729e-68,1.41624838745588e-65,-1.18797261380149e-62,-4.46534623302671e-60,1.44422889390406e-57,8.2286680285524e-55,-1.25531660659297e-52,-1.06897265759696e-49,7.48908021376848e-48,1.03700278048762e-44,-2.47323089901266e-43,-7.6738888879057e-40,-3.00381208162748e-39,4.3527388718456e-35,9.17334996639835e-34,-1.88165921534602e-30,-5.94941088373952e-29,6.1089636488179e-26,2.30615453661847e-24,-1.45362061263233e-21,-5.92005447471462e-20,2.44368755632024e-17,1.00646216764497e-15,-2.74909669317164e-13,-1.07860343744966e-11,1.90719612010415e-09,6.54649178407621e-08,-7.05720121706298e-06,-0.000182400433601208,0.00173017788938761,0.209009031474448,-14.0333213947934
